Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
3647694,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,,
3647693,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,,
3647692,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,,
3647691,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,5.610.0000,Kilogramos,Mazamitla,Canadá,Surrey,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647690,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,16.830.0000,Kilogramos,Gómez Farías. Mazamitla. Quitupan,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647689,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,7.480.0000,Kilogramos,Mazamitla,Canadá,Surrey,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647688,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,3.740.0000,Kilogramos,Mazamitla,Canadá,Surrey,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3454164,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/23,Internacional,,Aguacate,,,17.628.0000,Kilogramos,Mazamitla. Zapotlán El Grande,Canadá,Alberta,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454163,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/23,Internacional,,Aguacate,,,17.028.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Tapalpa. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454162,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/23,Internacional,,Aguacate,,,17.028.0000,Kilogramos,Concepción De Buenos Aires. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454161,GRUPO RIVERAVO AVOCADOS PARA EL MUNDO S.A. DE C.V.,2023/03/23,Internacional,,Aguacate,,,22.880.0000,Kilogramos,Concepción De Buenos Aires,Costa Rica,Costa Rica,,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
230025718,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,Hass,,18.390.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230025714,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,21.758.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230025691,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,18.080.0000,Kilogramos,Tapalpa,Estados Unidos,California,Fallbrook,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230025680,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/03/23,Internacional,,Aguacate,,,21.876.8008,Kilogramos,Gómez Farías,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230025524,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/23,Internacional,,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Tapalpa,Estados Unidos,California,,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
230025469,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/23,Internacional,-,Aguacate,,,23.765.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025437,AVO SELECT S.A. DE C.V.,2023/03/23,Internacional,-,Aguacate,,,16.200.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025431,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/03/23,Internacional,,Aguacate,,,21.876.8008,Kilogramos,Gómez Farías,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
3647670,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,16.830.0000,Kilogramos,Quitupan,Canadá,Surrey,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647669,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,16.900.0000,Kilogramos,Mazamitla,Canadá,Ontario,,,Original,,,,,3,2,América,,,
3647668,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,16.855.0000,Kilogramos,Mazamitla. Quitupan. San Gabriel,Canadá,Calgary,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647667,AVO SELECT S.A. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,16.954.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan. Zapotlán El Grande,Canadá,Calgary,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647663,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,16.200.0000,Kilogramos,Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3454158,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/03/22,Internacional,,Aguacate,,,16.830.0000,Kilogramos,Tamazula De Gordiano,Canadá,Calgary,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454156,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/22,Internacional,,Aguacate,,,15.360.0000,Kilogramos,San Gabriel,España,Barcelona,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,,
3454155,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/22,Internacional,,Aguacate,,,18.080.0000,Kilogramos,Mazamitla. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454154,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/22,Internacional,,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. San Gabriel,Canadá,Quebec,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
230025676,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,21.876.8008,Kilogramos,Concepción De Buenos Aires. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230025244,AVO SELECT S.A. DE C.V.,2023/03/22,Internacional,-,Aguacate,Hass,,18.820.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230025240,AVO SELECT S.A. DE C.V.,2023/03/22,Internacional,-,Aguacate,Hass,,20.099.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Tapalpa. Tepatitlán De Morelo. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230025234,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/03/22,Internacional,,Aguacate,Hass,,21.876.8008,Kilogramos,Gómez Farías,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230025232,AVO SELECT S.A. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,21.698.5996,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230025127,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
230025093,AVO SELECT S.A. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,21.876.8008,Kilogramos,Concepción De Buenos Aires,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025087,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,23.138.0996,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025082,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,20.570.0000,Kilogramos,Concepción De Buenos Aires. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
230025074,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,22.836.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025073,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,23.865.5996,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025067,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/22,Internacional,,Aguacate,,,18.385.0000,Kilogramos,Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,,,
230025053,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,21.549.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025047,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/22,Internacional,-,Aguacate,,,23.751.1992,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230025030,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/22,Internacional,,Aguacate,,,21.876.8008,Kilogramos,Concepción De Buenos Aires. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
3647654,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,,,18.080.0000,Kilogramos,La Manzanilla De La paz. Mazamitla. Quitupan. San Gabriel. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647653,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/21,Internacional,-,Aguacate,,,17.680.0000,Kilogramos,Atoyac. Concepción De Buenos Aires. La Manzanilla De La paz. San Gabriel. Tapalpa. Zapotlán El Grande,Canadá,Vancouver ,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647652,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/03/21,Internacional,,Aguacate,,,17.280.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Tamazula De Gordiano. Tapalpa. Zapotlán El Grande,Canadá,Surrey,,,Original,,,,,3,2,América,Sandra Barrera Robles,,
3647649,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/21,Internacional,,Aguacate,,,21.696.0000,Kilogramos,Concepción De Buenos Aires,Japón,Chiba,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,,
3647648,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/21,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla,Japón,Tokio,,,Original,,,,,1,4,Asia,,,
3647647,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/21,Internacional,,,,,19.200.0000,Kilogramos,Atotonilco El Alto. Concepción De Buenos Aires. Mazamitla. Quitupan. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,,,
3454152,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,,,18.080.0000,Kilogramos,Zapotlán El Grande,Canadá,Calgary,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454151,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/21,Internacional,,Aguacate,,,17.628.0000,Kilogramos,Mazamitla. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,,
3454150,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/21,Internacional,,Aguacate,,,19.116.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,,
3454149,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/03/21,Internacional,,Aguacate,,,18.953.5996,Kilogramos,Concepción De Buenos Aires. Mazamitla,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,,
230024885,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,,,21.045.1992,Kilogramos,San Gabriel,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230024884,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,Hass,,21.282.8008,Kilogramos,San Gabriel,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230024883,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,Hass,,21.461.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,,
230024881,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/21,Internacional,-,Aguacate,,,22.721.5996,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230024879,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/21,Internacional,-,Aguacate,,,23.408.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230024876,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/21,Internacional,-,Aguacate,Hass,,23.865.5996,Kilogramos,Concepción De Buenos Aires. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230024874,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/21,Internacional,-,Aguacate,Hass,,21.532.5000,Kilogramos,Concepción De Buenos Aires. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230024871,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/21,Internacional,-,Aguacate,,,23.865.5996,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tapalpa. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230024703,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,,,21.876.8008,Kilogramos,Gómez Farías. San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
230024702,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,,,21.639.1992,Kilogramos,San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
230024694,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/21,Internacional,,Aguacate,,,21.461.0000,Kilogramos,San Gabriel. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,,,
230024594,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/03/21,Internacional,,Aguacate,,,21.876.8008,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Tapalpa,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,,
3714419,GRUPO RIVERAVO AVOCADOS PARA EL MUNDO S.A. DE C.V.,2023/03/20,Internacional,,Aguacate,,,21.120.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías,Costa Rica,Costa Rica,,,Original,,,,,4,2,América,,,
3647645,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/20,Internacional,,Aguacate,,,6.960.7998,Kilogramos,Concepción De Buenos Aires,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Sandra Barrera Robles,,
3714396,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714395,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,14.554.4004,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Quitupan,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714393,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Mazamitla,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,,
3714392,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Mazamitla. Tapalpa,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,,
3714391,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,2.531.2000,Kilogramos,,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
3714390,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.200.0000,Kilogramos,La Manzanilla De La paz. Mazamitla. Quitupan. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,,
3714375,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,18.584.0000,Kilogramos,Tapalpa. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714366,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,16.830.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan. San Gabriel,Canadá,Ontario,,,Original,,,,,3,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714365,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,18.441.5996,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714364,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3714363,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,1.898.4000,Kilogramos,Concepción De Buenos Aires,Singapur,Singapur,,,Original,,,,,4,4,Asia,Jessica Cuevas Domínguez,,
3714362,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,6.328.0000,Kilogramos,Concepción De Buenos Aires,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
3714361,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,5.062.3999,Kilogramos,Concepción De Buenos Aires,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
3714359,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,6.960.7998,Kilogramos,La Manzanilla De La paz,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
3714358,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,2.531.2000,Kilogramos,La Manzanilla De La paz,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
3714357,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,2.880.0000,Kilogramos,Concepción De Buenos Aires,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
3714356,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/03/18,Internacional,,Aguacate,,,4.604.0000,Kilogramos,Concepción De Buenos Aires,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,,
37143551,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.144.0000,Kilogramos,Gómez Farías. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,,,
3714355,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.144.0000,Kilogramos,Gómez Farías. Zapotlán El Grande,Japón,Kioto,,,Cancelado,,,,Error en el empaque,1,4,Asia,Jessica Cuevas Domínguez,,
3714354,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.088.0000,Kilogramos,Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,,
3714353,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,18.976.0000,Kilogramos,Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Sandra Barrera Robles,,
3453802,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,19.200.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan,Japón,Tokio,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3453801,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan,Japón,Kobe,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3453800,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,19.200.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan,Japón,Tokio,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3453799,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,21.696.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan,Japón,Kanagawa,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3453797,AVO SELECT S.A. DE C.V.,2023/03/18,Internacional,-,Aguacate,,,18.080.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan,Japón,Kobe,,,Original,,,,,1,4,Asia,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3453796,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Mazamitla. Tapalpa,Japón,Tokio,,,Original,,,,,1,4,Asia,Roberto Medina Lara,,
3453795,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,3.164.0000,Kilogramos,,Panamá,Panamá,,,Original,,,,,4,2,América,Roberto Medina Lara,,
3453794,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,3.164.0000,Kilogramos,,Reino de Bahréin,Bahrein,,,Original,,,,,4,1,Medio Oriente,Roberto Medina Lara,,
3453789,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,17.340.0000,Kilogramos,Zapotlán El Grande,Canadá,Calgary,,,Original,,,,,3,2,América,Roberto Medina Lara,,
3453788,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/03/18,Internacional,,Aguacate,,,19.200.0000,Kilogramos,Gómez Farías. Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Roberto Medina Lara,,
