Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
1074,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Francisco Fernández Villa,06SJ711AUZTW-IF8NC904PH82EQX36L57YBVK,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,6772,Kilogramos,San Pedro Tlaquepaqu; Tolimán,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,677,,,,4,2,America
1075,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Isabella Rodríguez Molina,1R5I66KSZTLV-97GX40PE97H843A35Y028FD2,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,4713,Kilogramos,Tomatlán,Rusia,Óblast De Moscú,Moscú,Moscú,Original,471,,,,2,3,Europa
1076,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Andrea López Gonzales,S27W63NF9J04-3DZEHIY5RPBA1KO48G9M7XTL,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,9189,Kilogramos,Tonalá; Tonaya; Tonila; Totatiche,Panamá,Panamá,Panamá,Panamá,Original,919,,,,4,2,America
1077,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Sandra Barrera Robles,S40WX1T37M9U-OL86554P0J7IA6FE9NQZ83HR,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,9666,Kilogramos,Tototlán; Tuxcacuesco; Tuxcueca; Tuxpan,Singapur,Centro Singapur,Singapur,Singapur,Original,967,,,,4,4,Asia
1078,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Berenice Bernardino Padilla,76KWHQ3Y188I-DE6X4SOV2GJ5PFCA042LZ7T5,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,4240,Kilogramos,Unión De San Antonio; Unión De Tula; Valle De Guadalupe; Valle De Juárez,Chile,Valparaíso,Valparaíso,Valparaíso,Original,424,,,,4,2,America
1079,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Francisco Fernández Villa,V83KPWRHM2OI-E368FYGD4BXJ5AL659CQ7Z74,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,2246,Kilogramos,Cañadas De Obregón; San Gabriel; Villa Corona; Villa Guerrero; Villa Hidalgo,U Europea,Andalucía,Valle-niza,Valle-niza,Original,225,,,,2,3,Europa
1080,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Isabella Rodríguez Molina,X4N9U6FZJG2K-0Q3Y5CSHDO5VM7BW871A160E,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,5665,Kilogramos,Yahualica De Gonzále; Zacoalco De Torres; Zapopan; Zapotiltic,Francia,Le Havre,Le Havre ,Le Havre ,Original,567,,,,2,3,Europa
1081,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Andrea López Gonzales,V52N7Y33WJ1F-OE920M4UG9H8XR0K7Q46IBL1,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,3714,Kilogramos,Zapotitlán De Vadill,Alemania,Berlin,Berlin,Berlin,Original,371,,,,2,3,Europa
1082,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Sandra Barrera Robles,V477C85W529P-3M3KILE4OJ6Y1R6U0QS02TGA,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,7755,Kilogramos,Acatic; San Ignacio Cerro Go; Zapotlanejo; Zapotlán Del Rey,A Saudita,Dammam ,Dammam ,Dammam ,Original,776,,,,4,1,Medio Oriente
1083,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Berenice Bernardino Padilla,5K3ONMS4R8AV-QZ0IP68647WGJB2U950EYL1T,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,2115,Kilogramos,Acatlán De Juárez; Ahualulco De Mercado; Amacueca; Amatitán; Ameca,Qatar,Doha,Doha,Doha,Original,212,,,,4,1,Medio Oriente
1084,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/01/2020,Internacional,Francisco Fernández Villa,QW5RMSO9XUN0-LG2KJP963AFV6Y245C01BZH7,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,8514,Kilogramos,Arandas; El Arenal; San Juanito De Escob,R Bahrein,Bahrein,Bahrein,Bahrein,Original,851,,,,4,1,Medio Oriente
1085,Andrea Martínez Méndez,01/02/2020,Internacional,Isabella Rodríguez Molina,QRN7LO9JD2EY-CA0U6V5GPX60WTS35M1B498I,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,4956,Kilogramos,Atemajac De Brizuela; Atengo; Atenguillo; Atotonilco El Alto; Atoyac,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,496,,,,4,2,America
1086,Andrea Martínez Méndez,01/02/2020,Internacional,Andrea López Gonzales,F03CT7E0PWKV-1JU657QAHBI8ZM52OGDL4S23,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,4938,Kilogramos,Autlán De Navarro,E Árabes,Dubai,Dubai,Dubai,Original,494,,,,4,1,Medio Oriente
1087,Andrea Martínez Méndez,01/02/2020,Internacional,Sandra Barrera Robles,J013ST4Y2PXE-5QR1K856D874IZ7G23FNMV0O,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,2858,Kilogramos,Ayotlán; Ayutla,U Europea,Andalucía,Valle-niza,Valle-niza,Original,286,,,,2,3,Europa
1088,Andrea Martínez Méndez,01/02/2020,Internacional,Berenice Bernardino Padilla,AD3QCI610B3X-ONY20L4Z96HF418ET2SURK87,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,3191,Kilogramos,Bolaños; Cabo Corrientes; Casimiro Castillo; La Barca,Francia,Le Havre,Le Havre ,Le Havre ,Original,319,,,,2,3,Europa
1089,Andrea Martínez Méndez,01/02/2020,Internacional,Francisco Fernández Villa,W8480S23OXL7-4RK029QFJDYPZ35MIEB9N6T1,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,4377,Kilogramos,Cihuatlán; Cocula; Colotlán; Zapotlán El Grande,Alemania,Berlin,Berlin,Berlin,Original,438,,,,2,3,Europa
1090,Andrea Martínez Méndez,01/02/2020,Internacional,Isabella Rodríguez Molina,I139JB58ZU1T-60WM54XCPO74FHQ8S372GL0Y,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,2585,Kilogramos,Concepción De Buenos; Cuautitlán De García,España,Algeciras,Algeciras,Algeciras,Original,259,,,,2,3,Europa
1091,Andrea Martínez Méndez,01/02/2020,Internacional,Andrea López Gonzales,0Y603Q755LI4-9AJ7HMTPDR9631ZNO24UECS2,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,2925,Kilogramos,Chapala; Chimaltitán; Chiquilistlán; Cuautla; Cuquío,Qatar,Doha,Doha,Doha,Original,293,,,,4,1,Medio Oriente
1092,Andrea Martínez Méndez,01/02/2020,Internacional,Sandra Barrera Robles,XPN7QDRYIVTF-384G7S10Z66J035OKE85912L,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,8801,Kilogramos,Degollado; Ejutla; Encarnación De Díaz,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,880,,,,4,1,Medio Oriente
1093,Andrea Martínez Méndez,01/02/2020,Internacional,Berenice Bernardino Padilla,QSG3DYCW717F-4M1580TLVKA99P4306H86X2E,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,2687,Kilogramos,Etzatlán,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,269,,,,4,4,Asia
1094,Andrea Martínez Méndez,01/02/2020,Internacional,Francisco Fernández Villa,YEA9Q6GWPU28-RST712408IV534D6B3KOZXJF,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,7812,Kilogramos,El Grullo; Guachinango,Uruguay,Uruguay,Montevideo,Montevideo,Original,781,,,,4,2,America
1095,Marco Antonio Trujillo,01/02/2020,Internacional,Isabella Rodríguez Molina,M0AHYIJCO16V-L350246K7ZG21B4ESP99Q8XU,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,8072,Kilogramos,Guadalajara; Hostotipaquillo,Japón,Osaka,Osaka,Osaka,Original,807,,,,1,4,Asia
1096,Marco Antonio Trujillo,01/02/2020,Internacional,Andrea López Gonzales,JQUPIA223KG8-NZDVY4EH5L6018X77BT435RS,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,8566,Kilogramos,Huejuquilla El Alto; Huejúcar; Ixtlahuacán De Los M; La Huerta,Reino Unido,Essex,Essex,Essex,Original,857,,,,2,3,Europa
1097,Marco Antonio Trujillo,01/02/2020,Internacional,Sandra Barrera Robles,BWQ6723G0HEA-YIN648L38O9MDS1T594PJFU0,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,2814,Kilogramos,Ixtlahuacán Del Río; Jalostotitlán,Corea,Seúl,Yeongdeungpo-gu,Yeongdeungpo-gu,Original,281,,,,4,4,Asia
1098,Marco Antonio Trujillo,01/02/2020,Internacional,Berenice Bernardino Padilla,19EFR5L82861-YS0G3NJIM4OCUKD9PQA4W56T,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,3794,Kilogramos,Jamay; Jesús María; Jilotlán De Los Dolo; Jocotepec,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,379,,,,4,2,America
1099,Marco Antonio Trujillo,01/02/2020,Internacional,Francisco Fernández Villa,X81347PWZKG1-UY496B63J7VAQC020F5HS82T,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,2687,Kilogramos,El Limón; Juanacatlán; Juchitlán; Lagos De Moreno,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,269,,,,4,2,America
1100,Marco Antonio Trujillo,01/02/2020,Internacional,Isabella Rodríguez Molina,HX70418Z69PQ-M4IT38OKU6JVW7A550SRCEF2,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,2049,Kilogramos,Magdalena; Santa María Del Oro,E Árabes,Dubai,Dubai,Dubai,Original,205,,,,4,1,Medio Oriente
1101,Marco Antonio Trujillo,01/02/2020,Internacional,Andrea López Gonzales,9K78VC3Z4YAW-74MX3GNHIT05JU266891EFPL,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,9155,Kilogramos,La Manzanilla De La ,Chile,Valparaíso,Valparaíso,Valparaíso,Original,916,,,,4,2,America
1102,Marco Antonio Trujillo,01/02/2020,Internacional,Sandra Barrera Robles,W7MGU0A96P1T-875N4K312J6XZ4BFR9Y052S8,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,9827,Kilogramos,Mascota; Mazamitla; Mexticacán,Alemania,Berlin,Berlin,Berlin,Original,983,,,,2,3,Europa
1103,Marco Antonio Trujillo,01/02/2020,Internacional,Berenice Bernardino Padilla,6J51U497O3LS-WY8962PDVTZEK00F18NB7QRX,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8824,Kilogramos,Mezquitic,Belgica,Amberes,Amberes,Amberes,Original,882,,,,2,3,Europa
1104,Marco Antonio Trujillo,01/02/2020,Internacional,Francisco Fernández Villa,1W9DHUXK6348-OS7Y7GBR5VTZ4PC5018320JL,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,3468,Kilogramos,Mixtlán; Ocotlán,España,Algeciras,Algeciras,Algeciras,Original,347,,,,2,3,Europa
1105,Marco Antonio Trujillo,01/02/2020,Internacional,Isabella Rodríguez Molina,WX1GZ04U58D3-5J269AML9N2P64Q7RIHKEY0T,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,6163,Kilogramos,Ojuelos De Jalisco; Pihuamo; Poncitlán; Puerto Vallarta,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,616,,,,2,3,Europa
1106,Marco Antonio Trujillo,01/02/2020,Internacional,Andrea López Gonzales,U8H5KGL93P45-QERZ82TSA7JDV3FW021I617C,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,4592,Kilogramos,El Salto; Quitupan; Villa Purificación,Portugal,Lisboa,Lisboa,Lisboa,Original,459,,,,2,3,Europa
1107,Marco Antonio Trujillo,01/02/2020,Internacional,Sandra Barrera Robles,3NA44QUDG3PF-R5VH09Z5L21I2X76M1T706KW,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,1065,Kilogramos,San Cristóbal De La ; San Diego De Alejand; San Juan De Los Lago,Qatar,Doha,Doha,Doha,Original,107,,,,4,1,Medio Oriente
1108,Marco Antonio Trujillo,01/02/2020,Internacional,Berenice Bernardino Padilla,L2BA2315Y7G4-X9DEM578OF9IUV06NZRW1436,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,7323,Kilogramos,San Julián; San Marcos,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,732,,,,4,1,Medio Oriente
1109,Marco Antonio Trujillo,01/02/2020,Internacional,Francisco Fernández Villa,403ZYIJ64M07-RDTLU1GPBO576EW99A8C5K3X,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,4363,Kilogramos,Gómez Farías; San Martín De Bolaño; San Martín Hidalgo; San Miguel El Alto; San Sebastián Del Oe,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,436,,,,4,4,Asia
1110,Marco Antonio Trujillo,01/02/2020,Internacional,Isabella Rodríguez Molina,MYTJCX4DO1K5-00GSE571BPH7392QNWV3LI82,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,3648,Kilogramos,Santa María De Los á; Sayula; Tala,Uruguay,Uruguay,Montevideo,Montevideo,Original,365,,,,4,2,America
1111,David Preciado Aguilar,01/02/2020,Internacional,Andrea López Gonzales,XP4Z82VBMY5J-02D3E3I976CQ16N0HA9FTGU5,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5930,Kilogramos,Talpa De Allende,Japón,Osaka,Osaka,Osaka,Original,593,,,,1,4,Asia
1112,David Preciado Aguilar,01/02/2020,Internacional,Sandra Barrera Robles,5SRWZY1LG8A9-4I03FQHVCKD425MB73XU826P,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,3253,Kilogramos,Tamazula De Gordiano,Reino Unido,Essex,Essex,Essex,Original,325,,,,2,3,Europa
1113,David Preciado Aguilar,01/02/2020,Internacional,Berenice Bernardino Padilla,YQALFR70N8UC-5W2957OHZ6324KPG1S0EDJ48,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,3250,Kilogramos,Tapalpa; Tecalitlán,Corea,Seúl,Yeongdeungpo-gu,Yeongdeungpo-gu,Original,325,,,,4,4,Asia
1114,David Preciado Aguilar,01/02/2020,Internacional,Francisco Fernández Villa,7540I6MW0C9U-GK3QS11DJZ4N8RP362287LOE,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,1945,Kilogramos,Techaluta De Montene; Tecolotlán,El Salvador,San Salvador,San Salvador,San Salvador,Original,195,,,,4,2,America
1115,David Preciado Aguilar,01/02/2020,Internacional,Isabella Rodríguez Molina,XRZSM5TWAE34-96QU07D2OKI570864VF2B3H9,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,699,Kilogramos,Tenamaxtlán; Teocaltiche; Teocuitatlán De Coro; Tepatitlán De Morelo; Tequila,Costa Rica,Cártago,Cártago,Cártago,Original,70,,,,4,2,America
1116,David Preciado Aguilar,01/02/2020,Internacional,Andrea López Gonzales,5VTKQ1F32IAC-8UHP4X0J157WG9M67Y429SDB,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,6331,Kilogramos,San Pedro Tlaquepaqu; Teuchitlán; Tizapán El Alto; Tlajomulco De Zúñiga,Rusia,Óblast De Moscú,Moscú,Moscú,Original,633,,,,2,3,Europa
1117,David Preciado Aguilar,01/02/2020,Internacional,Sandra Barrera Robles,53B9XA6S1DNO-17H0IZ4VMT8QY2GKCF2E653J,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,4048,Kilogramos,Tolimán; Tomatlán; Tonalá; Tonaya; Tonila,Chile,Valparaíso,Valparaíso,Valparaíso,Original,405,,,,4,2,America
1118,David Preciado Aguilar,01/02/2020,Internacional,Berenice Bernardino Padilla,IL82HAO1W5CY-6R0S671B2U3Z7KV3XD908N9J,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,2596,Kilogramos,Totatiche,U Europea,Andalucía,Valle-niza,Valle-niza,Original,260,,,,2,3,Europa
1119,David Preciado Aguilar,01/02/2020,Internacional,Francisco Fernández Villa,P2HZT0L26MJD-1E7F8N5C17U4RSWKVA4O3Y53,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,2313,Kilogramos,Tototlán; Tuxcacuesco; Tuxcueca,Francia,Le Havre,Le Havre ,Le Havre ,Original,231,,,,2,3,Europa
1120,David Preciado Aguilar,01/02/2020,Internacional,Isabella Rodríguez Molina,5HF3I21KQBEO-75N8T0Z64SW4J02CLG6P8Y9V,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,4848,Kilogramos,Tuxpan; Unión De San Antonio; Unión De Tula; Valle De Guadalupe; Valle De Juárez,Alemania,Berlin,Berlin,Berlin,Original,485,,,,2,3,Europa
1121,David Preciado Aguilar,01/02/2020,Internacional,Andrea López Gonzales,34EIVXATCO1W-2SK6576P09U2J5FH8Z9LQ0N7,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9286,Kilogramos,San Gabriel; Villa Corona,España,Algeciras,Algeciras,Algeciras,Original,929,,,,2,3,Europa
1122,David Preciado Aguilar,01/02/2020,Internacional,Sandra Barrera Robles,W74R12AQ06EB-3LI3C1M25Z9OHUGP96N04T8K,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,1904,Kilogramos,Cañadas De Obregón; Villa Guerrero; Villa Hidalgo; Yahualica De Gonzále,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,190,,,,2,3,Europa
1123,David Preciado Aguilar,01/02/2020,Internacional,Berenice Bernardino Padilla,C802LG517NDZ-3UXQRWI9P5MY0FES46K3JVB6,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,8634,Kilogramos,Zacoalco De Torres; Zapopan; Zapotiltic,Qatar,Doha,Doha,Doha,Original,863,,,,4,1,Medio Oriente
1124,David Preciado Aguilar,01/02/2020,Internacional,Francisco Fernández Villa,NFL9D54W742M-X981C3IS3TJH05U0ABVEG6Q8,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,5000,Kilogramos,Zapotitlán De Vadill; Zapotlán Del Rey,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,500,,,,4,1,Medio Oriente
1125,David Preciado Aguilar,01/02/2020,Internacional,Isabella Rodríguez Molina,043P12RF9T47-9CNKI8B3OZU6DYGH2M6JW0SV,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,6706,Kilogramos,Acatic; Acatlán De Juárez; San Ignacio Cerro Go; Zapotlanejo,R Bahrein,Bahrein,Bahrein,Bahrein,Original,671,,,,4,1,Medio Oriente
1126,David Preciado Aguilar,01/02/2020,Internacional,Andrea López Gonzales,7406SYC61Z1J-27LNDP8W9K0OBUHMA4IQFT8R,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,8371,Kilogramos,Ahualulco De Mercado,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,837,,,,4,4,Asia
1127,Avocado,01/02/2020,Internacional,Sandra Barrera Robles,RU4ZPGHA3125-6JK8BYEW3QTIF760N7954VCX,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8947,Kilogramos,Amacueca; Amatitán; Ameca,Corea,Seúl,Yeongdeungpo-gu,Yeongdeungpo-gu,Original,895,,,,4,4,Asia
1128,Avocado,01/02/2020,Internacional,Berenice Bernardino Padilla,BTS0RZDX93EM-62KO8518W30F412P9QGVL677,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,5558,Kilogramos,Arandas; El Arenal; San Juanito De Escob,El Salvador,San Salvador,San Salvador,San Salvador,Original,556,,,,4,2,America
1129,Avocado,01/02/2020,Internacional,Francisco Fernández Villa,OA8PF6RKHWZT-JDC0252VES037GM14N1U7649,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,8962,Kilogramos,Atemajac De Brizuela,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,896,,,,4,2,America
1130,Avocado,01/02/2020,Internacional,Isabella Rodríguez Molina,D320PL34FX6W-Z9E1SC9GY205HIUKT57OM68R,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,2056,Kilogramos,Atengo; Atenguillo; Atotonilco El Alto; Atoyac,Panamá,Panamá,Panamá,Panamá,Original,206,,,,4,2,America
1131,Avocado,01/02/2020,Internacional,Andrea López Gonzales,46HN8OCGVK32-E9Y130T6J78A17B5ZUDPFQ0I,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,1826,Kilogramos,Autlán De Navarro,Singapur,Centro Singapur,Singapur,Singapur,Original,183,,,,4,4,Asia
1132,Avocado,01/02/2020,Internacional,Sandra Barrera Robles,1G076P94SOHZ-DJBAV83IEKT55RFML4UQN2X7,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,8307,Kilogramos,Ayotlán; Ayutla,E Árabes,Dubai,Dubai,Dubai,Original,831,,,,4,1,Medio Oriente
1133,Avocado,01/02/2020,Internacional,Berenice Bernardino Padilla,8NZ79FRM9E5S-1AJCPG6XWT226V48UDKHOQI3,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9758,Kilogramos,Bolaños; La Barca,Chile,Valparaíso,Valparaíso,Valparaíso,Original,976,,,,4,2,America
1134,Avocado,01/02/2020,Internacional,Francisco Fernández Villa,X3BZGWCOH4I4-0R2MF7S769EP1K9JY2VU56AQ,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,4401,Kilogramos,Cabo Corrientes; Casimiro Castillo,U Europea,Andalucía,Valle-niza,Valle-niza,Original,440,,,,2,3,Europa
1135,Avocado,01/02/2020,Internacional,Isabella Rodríguez Molina,135CEIM85GV7-KL4HQZWN4SYU01X8T9OR672F,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,6630,Kilogramos,Cihuatlán; Cocula; Colotlán; Concepción De Buenos; Zapotlán El Grande,Belgica,Amberes,Amberes,Amberes,Original,663,,,,2,3,Europa
1136,Avocado,01/02/2020,Internacional,Andrea López Gonzales,P4DY11RH7452-X369JSUT59L08WQN82MB3F0G,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,8341,Kilogramos,Chapala; Cuautitlán De García; Cuautla; Cuquío,España,Algeciras,Algeciras,Algeciras,Original,834,,,,2,3,Europa
1137,Avocado,01/02/2020,Internacional,Sandra Barrera Robles,2MR365KYBEN8-OVLAIXWCP64J8DFU7049S315,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,7052,Kilogramos,Chimaltitán; Chiquilistlán,Qatar,Doha,Doha,Doha,Original,705,,,,4,1,Medio Oriente
1138,Avocado,01/02/2020,Internacional,Berenice Bernardino Padilla,6Z7UCL09I3YE-5RX209MPWQ21DB84V3OAFH68,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,5041,Kilogramos,Degollado,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,504,,,,4,1,Medio Oriente
1139,Agro Jalisco,01/02/2020,Internacional,Francisco Fernández Villa,7CZY29WS65E7-3NXTMA05BH9LV0RP4IU88GFO,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,7935,Kilogramos,Ejutla; El Grullo; Encarnación De Díaz; Etzatlán; Guachinango,China,Shangai,Shangai,Shangai,Original,794,,,,4,4,Asia
1140,Agro Jalisco,01/02/2020,Internacional,Isabella Rodríguez Molina,9XLGF4TBEH3J-YWIA8OU7R6M1SZ2VK39CD854,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,8039,Kilogramos,Guadalajara; Hostotipaquillo; Huejúcar,Japón,Osaka,Osaka,Osaka,Original,804,,,,1,4,Asia
1141,Agro Jalisco,01/02/2020,Internacional,Andrea López Gonzales,NF31D4317RT6-5K78ZI0MB9CQ9GS6542EWJOY,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5188,Kilogramos,Huejuquilla El Alto; Ixtlahuacán De Los M; La Huerta,El Salvador,San Salvador,San Salvador,San Salvador,Original,519,,,,4,2,America
1142,Agro Jalisco,01/02/2020,Internacional,Sandra Barrera Robles,FN61L4X7U2QM-AB598JOGTIE132RV79DPZ0KS,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,1939,Kilogramos,Ixtlahuacán Del Río; Jalostotitlán; Jamay; Jesús María; Jilotlán De Los Dolo,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,194,,,,4,2,America
1143,Agro Jalisco,01/02/2020,Internacional,Berenice Bernardino Padilla,N755XBKMUVCE-G2F93SZ8WRJQ1H84I2O6TD40,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,9233,Kilogramos,Jocotepec; Juanacatlán,E Árabes,Dubai,Dubai,Dubai,Original,923,,,,4,1,Medio Oriente
1144,Agro Jalisco,01/02/2020,Internacional,Francisco Fernández Villa,V2J4PY58DAMK-E74XN1O79SI05TRB383F9G0L,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,9992,Kilogramos,El Limón; Juchitlán; Lagos De Moreno,U Europea,Andalucía,Valle-niza,Valle-niza,Original,999,,,,2,3,Europa
1145,Agro Jalisco,01/02/2020,Internacional,Isabella Rodríguez Molina,1X96NIG0J73D-RVWCEKA83S8Z9LO7412TQ26F,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9278,Kilogramos,La Manzanilla De La ; Magdalena; Mascota; Mazamitla; Santa María Del Oro,Francia,Le Havre,Le Havre ,Le Havre ,Original,928,,,,2,3,Europa
